
---------- Begin Simulation Statistics ----------
simSeconds                                   0.023185                       # Number of seconds simulated (Second)
simTicks                                  23184867000                       # Number of ticks simulated (Tick)
finalTick                                 23184867000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    263.73                       # Real time elapsed on the host (Second)
hostTickRate                                 87910326                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     653808                       # Number of bytes of host memory used (Byte)
simInsts                                    100000000                       # Number of instructions simulated (Count)
simOps                                      100049549                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   379171                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     379359                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         46369735                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.463697                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.156579                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       102237957                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   199254                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      101763304                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  11719                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2387615                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1527811                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 986                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            46332360                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.196376                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.176475                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit         7474                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct (Count)
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit        12322                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct (Count)
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::1            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::2       279875                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::3            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::4       226710                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::5            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::6       516780                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::7       163601                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::8       225489                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::9       311337                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::10       811745                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::11       103843                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::12        83490                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::13       212341                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::14        96615                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::15       113026                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::16       211317                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::17       275378                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::18        81964                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::19        84103                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::20        76179                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::21            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::22       227913                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::23            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::24       185541                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::25            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::26       107155                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::27            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::28       182037                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::29            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::30       257664                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.altMatchProvider::0      1457867                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::1            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::2       293781                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::3            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::4       112431                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::5            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::6       177426                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::7       490215                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::8       347084                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::9       208663                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::10       340690                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::11        97113                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::12       106545                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::13       131853                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::14        82106                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::15        47505                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::16        98519                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::17       110885                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::18        67024                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::19       100253                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::20        78894                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::21            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::22        98533                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::23            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::24       173373                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::25            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::26        99370                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::27            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::28       113973                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::29            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::30            0                       # TAGE provider for alt match (Count)
system.cpu.commit.commitSquashedInsts         2383968                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls          198268                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts            111398                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples     45999502                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     2.175014                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     2.675912                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0        17274710     37.55%     37.55% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1        10321375     22.44%     59.99% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2         4169359      9.06%     69.06% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3         3172341      6.90%     75.95% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4         1681246      3.65%     79.61% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5         1371154      2.98%     82.59% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6         2203398      4.79%     87.38% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7         1376061      2.99%     90.37% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8         4429858      9.63%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total     45999502                       # Number of insts commited each cycle (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                       99086                       # Number of memory barriers committed (Count)
system.cpu.commit.functionCalls               1024891                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass        99086      0.10%      0.10% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu     63492707     63.46%     63.56% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult       629455      0.63%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv            4      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMatMultAcc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     64.19% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     64.19% # Class of committed instruction (Count)
